time,gFx,gFy,gFz,TgF
32.303158,0.1350,-0.4415,-0.4640,0.655
32.303677,0.1587,-0.4257,-0.4755,0.658
32.304215,0.1863,-0.3949,-0.5100,0.671
32.306117,0.1978,-0.3705,-0.5018,0.654
32.308602,0.2286,-0.3504,-0.5141,0.663
32.314234,0.2389,-0.3365,-0.5176,0.662
32.315182,0.2652,-0.3111,-0.5302,0.670
32.319119,0.2696,-0.2773,-0.5172,0.646
32.319894,0.2834,-0.2537,-0.5366,0.658
32.323267,0.3032,-0.2287,-0.5410,0.661
32.323883,0.3256,-0.1964,-0.5224,0.646
32.325964,0.3403,-0.1664,-0.5102,0.635
32.328700,0.3803,-0.1300,-0.4878,0.632
32.331096,0.3982,-0.1060,-0.4594,0.617
32.333547,0.4178,-0.0684,-0.4349,0.607
32.336086,0.4363,-0.0447,-0.4268,0.612
32.338628,0.4671,-0.0242,-0.4053,0.619
32.341091,0.5040,0.0195,-0.3723,0.627
32.344670,0.5385,0.0754,-0.3313,0.637
32.345946,0.5167,0.0994,-0.2954,0.603
32.348595,0.4971,0.1158,-0.2551,0.571
32.350978,0.4717,0.1407,-0.1807,0.524
32.353503,0.4327,0.1537,-0.0964,0.469
32.356336,0.4143,0.1707,-0.0060,0.448
32.358783,0.3622,0.1749,0.1056,0.416
32.362887,0.2999,0.1759,0.2069,0.405
32.363654,0.2342,0.1663,0.2869,0.406
32.366013,0.1377,0.1654,0.3585,0.418
32.368720,0.0690,0.1476,0.4331,0.463
32.371248,-0.0115,0.1409,0.4719,0.493
32.375324,-0.0763,0.1316,0.5071,0.529
32.376361,-0.1298,0.1297,0.5408,0.571
32.378848,-0.1993,0.1160,0.5540,0.600
32.381378,-0.2643,0.1006,0.5860,0.651
32.383952,-0.3300,0.1055,0.6039,0.696
32.386230,-0.3689,0.0843,0.5927,0.703
32.389081,-0.4288,0.0867,0.5890,0.734
32.391364,-0.4556,0.0796,0.5680,0.732
32.393755,-0.4928,0.0649,0.5350,0.730
32.398757,-0.5026,0.0581,0.4714,0.692
32.399505,-0.4837,0.0391,0.4054,0.632
32.401243,-0.4744,0.0368,0.3120,0.569
32.403979,-0.4437,0.0451,0.2006,0.489
32.406087,-0.4074,0.0481,0.1188,0.427
32.408772,-0.3547,0.0461,0.0159,0.358
32.411214,-0.2943,0.0447,-0.0696,0.306
32.413543,-0.2393,0.0573,-0.2145,0.326
32.416348,-0.1836,0.0493,-0.2539,0.317
32.418493,-0.1821,0.0141,-0.2057,0.275
32.421169,-0.1972,-0.0471,-0.1930,0.280
32.423725,-0.2479,-0.1129,-0.3130,0.415
32.426062,-0.3124,-0.1405,-0.5955,0.687
32.428708,-0.3116,-0.2013,-1.0190,1.084
32.431362,-0.4500,-0.7111,-1.2421,1.500
32.433489,-0.7897,-1.1586,-0.6437,1.543
32.437684,-0.8586,-1.2400,0.1645,1.517
32.438948,-0.9591,-1.3343,0.5212,1.724
32.442463,-1.1135,-1.5071,0.5823,1.962
32.443927,-1.2839,-1.7568,0.6442,2.269
32.446138,-1.4484,-2.0614,0.6745,2.608
32.448705,-1.5947,-2.4194,0.6635,2.973
32.452504,-1.7357,-2.8568,0.6666,3.409
32.453634,-1.8929,-3.3522,0.7183,3.916
32.456179,-1.9674,-3.7851,0.7176,4.326
32.459397,-2.0473,-4.1888,0.6736,4.711
32.462500,-2.0141,-4.5229,0.6249,4.990
32.463914,-1.9254,-4.8152,0.7654,5.242
32.466397,-1.7623,-4.9809,0.7519,5.337
32.469068,-1.5376,-4.9909,0.6955,5.268
32.472709,-1.1881,-4.8257,0.6112,5.007
32.474109,-0.8384,-4.3418,0.5718,4.459
32.477811,-0.7545,-3.7658,0.5665,3.882
32.479293,-0.7252,-3.2809,0.5431,3.404
32.482690,-0.6646,-2.8356,0.5629,2.966
32.483831,-0.5805,-2.4578,0.5760,2.590
32.487895,-0.4761,-2.1422,0.5853,2.271
32.489334,-0.3403,-1.8901,0.6437,2.025
32.492443,-0.2589,-1.6543,0.6760,1.806
32.493933,-0.1477,-1.4499,0.6004,1.576
32.497655,-0.0362,-1.2920,0.4203,1.359
32.499076,0.0758,-1.1352,0.2292,1.161
32.501212,0.1916,-1.0132,0.0371,1.032
32.505370,0.2496,-0.9257,-0.1018,0.964
32.506309,0.3168,-0.8265,-0.2159,0.911
32.510439,0.3774,-0.7048,-0.2377,0.834
32.511478,0.4316,-0.5785,-0.1805,0.744
32.515208,0.4857,-0.4384,-0.1001,0.662
32.516340,0.5282,-0.3272,-0.0584,0.624
32.520512,0.5942,-0.2255,-0.1255,0.648
32.521447,0.6658,-0.1324,-0.1607,0.698
32.523925,0.7132,-0.0755,-0.1693,0.737
32.526179,0.7709,-0.0789,-0.1866,0.797
32.529194,0.7960,-0.1104,-0.2236,0.834
32.531293,0.7963,-0.1253,-0.2284,0.838
32.533612,0.7650,-0.1358,-0.2627,0.820
32.536250,0.7689,-0.1327,-0.3286,0.847
32.538666,0.7536,-0.1493,-0.3371,0.839
32.541467,0.7662,-0.1561,-0.3513,0.857
32.544101,0.7641,-0.1752,-0.3122,0.844
32.546405,0.7927,-0.1943,-0.2805,0.863
32.550626,0.8016,-0.2376,-0.2233,0.865
32.551583,0.7978,-0.2805,-0.1828,0.865
32.555590,0.7867,-0.3399,-0.1637,0.873
32.556524,0.7317,-0.4242,-0.1527,0.859
32.559027,0.6844,-0.5088,-0.1527,0.866
32.562742,0.6264,-0.5878,-0.1355,0.870
32.563860,0.5576,-0.6710,-0.1116,0.880
32.566759,0.5111,-0.7444,-0.0519,0.904
32.569218,0.4498,-0.8172,-0.0013,0.933
32.572980,0.4041,-0.8800,0.0701,0.971
32.573969,0.3626,-0.9511,0.1347,1.027
32.577993,0.3330,-0.9970,0.2150,1.073
32.579090,0.3242,-1.0431,0.2974,1.132
32.582983,0.3176,-1.1009,0.3761,1.206
32.584160,0.3293,-1.1410,0.4727,1.278
32.587944,0.3415,-1.1869,0.5604,1.356
32.589092,0.3508,-1.2556,0.6650,1.464
32.592965,0.3706,-1.3241,0.7752,1.578
32.593976,0.3943,-1.3991,0.8703,1.694
32.597978,0.4170,-1.4707,0.9583,1.804
32.599028,0.4234,-1.5569,1.0369,1.918
32.601653,0.4314,-1.6410,1.1114,2.028
32.603977,0.4227,-1.7342,1.1887,2.145
32.606426,0.4241,-1.8295,1.3632,2.321
32.608989,0.4300,-1.9169,1.4917,2.467
32.611466,0.4405,-1.9949,1.5429,2.560
32.613910,0.4143,-2.0634,1.5494,2.613
32.616474,0.4055,-2.0970,1.4924,2.606
32.618920,0.3791,-2.1124,1.4064,2.566
32.621415,0.3537,-2.1044,1.3153,2.507
32.623953,0.3139,-2.0595,1.2116,2.410
32.626590,0.2801,-2.0030,1.0616,2.284
32.628990,0.2303,-1.9311,0.9431,2.161
32.631647,0.1956,-1.8619,0.8218,2.045
32.634016,0.1222,-1.7828,0.6836,1.913
32.636546,0.0746,-1.7072,0.5447,1.794
32.639065,0.0133,-1.6450,0.4727,1.712
32.641483,-0.0602,-1.5904,0.4348,1.650
32.644015,-0.1242,-1.5399,0.3966,1.595
32.646570,-0.1949,-1.4956,0.3607,1.551
32.649045,-0.2557,-1.4567,0.3180,1.513
32.651510,-0.3090,-1.4208,0.2906,1.483
32.654184,-0.3779,-1.3771,0.2754,1.454
32.656562,-0.4209,-1.3421,0.2566,1.430
32.659102,-0.4659,-1.3094,0.2486,1.412
32.661573,-0.4989,-1.2789,0.2442,1.394
32.664090,-0.5421,-1.2354,0.1950,1.363
32.666601,-0.5924,-1.2197,0.1591,1.365
32.669077,-0.6413,-1.2087,0.1366,1.375
32.671541,-0.7079,-1.2016,0.1214,1.400
32.673994,-0.7438,-1.1982,0.0785,1.412
32.676538,-0.8095,-1.2085,0.0672,1.456
32.679095,-0.8689,-1.2023,0.0435,1.484
32.681928,-0.9038,-1.2053,0.0322,1.507
32.684175,-0.9507,-1.2048,0.0288,1.535
32.687842,-0.9268,-1.1869,0.0680,1.507
32.689061,-0.8899,-1.1699,0.0682,1.471
32.692977,-0.8782,-1.1505,0.0266,1.448
32.694126,-0.7809,-1.0657,-0.0551,1.322
32.696654,-0.7491,-1.0042,-0.2187,1.272
32.699178,-0.7772,-0.9299,-0.6092,1.356
32.701653,-0.9507,-0.9562,-0.8299,1.583
32.704059,-1.1096,-0.9927,-0.9271,1.754
32.706670,-1.3878,-1.0682,-1.2979,2.180
32.709125,-1.7629,-1.1818,-1.6622,2.696
32.711551,-2.1854,-1.3116,-2.1305,3.322
32.713969,-2.5202,-1.3583,-2.2405,3.635
32.716560,-2.8518,-1.4008,-2.1209,3.820
32.719060,-3.0048,-1.3828,-1.7581,3.746
32.721565,-3.0161,-1.3043,-1.3917,3.569
32.724061,-2.9750,-1.1921,-1.1055,3.390
32.726812,-2.9007,-1.1053,-0.8697,3.224
32.729209,-2.7047,-0.9616,-0.6465,2.942
32.732962,-2.4457,-0.8204,-0.5319,2.634
32.734173,-2.1924,-0.6840,-0.3827,2.328
32.736585,-1.9496,-0.5745,-0.3103,2.056
32.739177,-1.7147,-0.5019,-0.2665,1.806
32.741741,-1.5174,-0.4485,-0.2257,1.598
32.744330,-1.3396,-0.4098,-0.1856,1.413
32.746410,-1.1924,-0.3753,-0.1570,1.260
32.749212,-1.0683,-0.3553,-0.1637,1.138
32.751676,-0.9882,-0.3555,-0.1551,1.062
32.754337,-0.9402,-0.3436,-0.1632,1.014
32.758090,-0.8784,-0.3255,-0.1795,0.954
32.759182,-0.8344,-0.3282,-0.1945,0.917
32.763204,-0.7929,-0.3159,-0.2052,0.878
32.764122,-0.7557,-0.3031,-0.2110,0.841
32.768170,-0.7266,-0.2788,-0.2226,0.809
32.769161,-0.7066,-0.2598,-0.2429,0.791
32.773123,-0.6981,-0.2434,-0.2462,0.779
32.774137,-0.6888,-0.2250,-0.2409,0.764
32.778088,-0.6780,-0.1974,-0.2443,0.747
32.779720,-0.6753,-0.1866,-0.2233,0.735
32.783223,-0.6816,-0.1757,-0.1945,0.730
32.784140,-0.6872,-0.1568,-0.1627,0.723
32.788274,-0.6881,-0.1454,-0.1169,0.713
32.789290,-0.6792,-0.1473,-0.0759,0.699
32.791800,-0.6651,-0.1373,-0.0456,0.681
32.795636,-0.6331,-0.1309,-0.0337,0.647
32.796717,-0.5944,-0.1265,-0.0018,0.608
32.800739,-0.5758,-0.1398,0.0124,0.593
32.801666,-0.5436,-0.1412,0.0176,0.562
32.805738,-0.5126,-0.1395,0.0095,0.531
32.806859,-0.4864,-0.1451,0.0002,0.508
32.810839,-0.4647,-0.1288,-0.0055,0.482
32.811773,-0.4334,-0.1295,-0.0295,0.453
32.815651,-0.3892,-0.1263,-0.0576,0.413
32.816663,-0.3373,-0.1111,-0.0928,0.367
32.820566,-0.3132,-0.1141,-0.1516,0.366
32.821719,-0.2603,-0.1129,-0.2005,0.347
32.825707,-0.2149,-0.1221,-0.2299,0.338
32.826895,-0.1294,-0.1330,-0.2865,0.341
32.831070,-0.1054,-0.1202,-0.3198,0.358
32.831961,-0.0793,-0.1185,-0.3520,0.380
32.835665,-0.0401,-0.1104,-0.3518,0.371
32.836673,-0.0372,-0.1039,-0.3415,0.359
32.840617,-0.0201,-0.1116,-0.3264,0.346
32.841759,0.0077,-0.1055,-0.3142,0.332
32.845707,0.0189,-0.1129,-0.2868,0.309
32.846732,0.0228,-0.1437,-0.2609,0.299
32.850823,0.0220,-0.1459,-0.2333,0.276
32.851767,0.0231,-0.1747,-0.2252,0.286
32.855677,0.0138,-0.1957,-0.2052,0.284
32.856714,0.0147,-0.2272,-0.1695,0.284
32.860630,0.0089,-0.2444,-0.1705,0.298
32.861796,-0.0040,-0.2754,-0.1576,0.317
32.865711,-0.0336,-0.3171,-0.1492,0.352
32.866873,-0.0421,-0.3629,-0.1272,0.387
32.869253,-0.0851,-0.4056,-0.1321,0.435
32.871708,-0.1308,-0.4638,-0.1360,0.501
32.874292,-0.1718,-0.5393,-0.1287,0.580
32.878216,-0.2531,-0.6335,-0.1243,0.693
32.879263,-0.2918,-0.7292,-0.1172,0.794
32.883380,-0.3442,-0.8216,-0.0987,0.896
32.884299,-0.3969,-0.9013,-0.0708,0.987
32.888189,-0.4473,-0.9680,-0.0293,1.067
32.889341,-0.5115,-1.0220,0.0086,1.143
32.893000,-0.5465,-1.0839,0.0562,1.215
32.894293,-0.5830,-1.1510,0.0936,1.294
32.898117,-0.6328,-1.2090,0.1202,1.370
32.899441,-0.6641,-1.2866,0.1305,1.454
32.901959,-0.6946,-1.3627,0.1381,1.536
32.904685,-0.7396,-1.4560,0.1652,1.641
32.906872,-0.7848,-1.5641,0.1722,1.758
32.909202,-0.8300,-1.6897,0.1811,1.891
32.911563,-0.8836,-1.8207,0.1843,2.032
32.914041,-0.9272,-1.9779,0.1933,2.193
32.916551,-0.9845,-2.1247,0.1698,2.348
32.919060,-1.0302,-2.3055,0.1620,2.530
32.921529,-1.0773,-2.4856,0.1207,2.712
32.924050,-1.1184,-2.6545,0.0987,2.882
32.926619,-1.1206,-2.8121,0.0608,3.028
32.929088,-1.1280,-2.9551,0.0076,3.163
32.931564,-1.0998,-3.0998,-0.0530,3.290
32.934050,-1.0549,-3.2242,-0.1372,3.395
32.936562,-0.9649,-3.3295,-0.2329,3.474
32.939091,-0.8420,-3.4050,-0.2976,3.520
32.941564,-0.7359,-3.4737,-0.4139,3.575
32.944154,-0.6296,-3.5481,-0.4748,3.635
32.946457,-0.5446,-3.6194,-0.4682,3.690
32.949057,-0.4656,-3.6756,-0.4706,3.735
32.951474,-0.3972,-3.7308,-0.4389,3.777
32.954071,-0.3219,-3.7667,-0.4408,3.806
32.956574,-0.2464,-3.7902,-0.3939,3.819
32.959277,-0.1550,-3.7832,-0.3418,3.802
32.962835,-0.0868,-3.7315,-0.3181,3.746
32.964565,0.0320,-3.6257,-0.2783,3.637
32.966961,0.1173,-3.4111,-0.3159,3.428
32.969389,0.1924,-3.1609,-0.3196,3.183
32.971803,0.1827,-2.8782,-0.2098,2.892
32.974221,0.1482,-2.6128,-0.0922,2.619
32.976780,0.1201,-2.3696,0.0268,2.373
32.979283,0.1245,-2.1445,0.1381,2.153
32.981709,0.1377,-1.9572,0.2483,1.978
32.985801,0.1585,-1.7916,0.3223,1.827
32.987213,0.1680,-1.6471,0.4357,1.712
32.990756,0.1496,-1.5157,0.4457,1.587
32.992010,0.1357,-1.3998,0.4387,1.473
32.995836,0.1428,-1.3038,0.3968,1.370
32.997102,0.1562,-1.2276,0.3514,1.286
32.999282,0.1709,-1.1545,0.2740,1.199
33.003309,0.1760,-1.0923,0.1791,1.121
33.004318,0.1648,-1.0377,0.0513,1.052
33.008188,0.1751,-0.9937,-0.0710,1.011
33.009479,0.1660,-0.9560,-0.1942,0.990
33.013337,0.1809,-0.9462,-0.2672,1.000
33.014219,0.1613,-0.9313,-0.3203,0.998
33.018454,0.1467,-0.9194,-0.3508,0.995
33.019513,0.1415,-0.9071,-0.3436,0.980
33.023356,0.1379,-0.8971,-0.2968,0.955
33.024361,0.1318,-0.8981,-0.2565,0.943
33.028312,0.0984,-0.8981,-0.2184,0.929
33.029847,0.0805,-0.8981,-0.1561,0.915
33.033390,0.0783,-0.8954,-0.0773,0.902
33.034320,0.0839,-0.8866,0.0058,0.891
33.037077,0.0695,-0.8964,0.0631,0.901
33.040855,0.0749,-0.9045,0.1083,0.914
33.041973,0.0663,-0.9101,0.1298,0.922
33.045798,0.0658,-0.9061,0.1449,0.920
33.046907,0.0492,-0.9122,0.1666,0.929
33.050872,0.0150,-0.9245,0.1923,0.944
33.051931,-0.0443,-0.9215,0.2234,0.949
33.055168,-0.0817,-0.9338,0.2341,0.966
33.056885,-0.1318,-0.9413,0.2337,0.979
33.059250,-0.1811,-0.9474,0.2094,0.987
33.061872,-0.2447,-0.9311,0.1589,0.976
33.064398,-0.3055,-0.9252,0.1713,0.989
33.066924,-0.3430,-0.9037,0.1520,0.978
33.069395,-0.3696,-0.8739,0.1554,0.961
33.071860,-0.3892,-0.8460,0.1342,0.941
33.074358,-0.3794,-0.8126,0.1354,0.907
33.076898,-0.3740,-0.7642,0.1312,0.861
33.079379,-0.3608,-0.7236,0.1095,0.816
33.081888,-0.3589,-0.6916,0.1051,0.786
33.084385,-0.3346,-0.6579,0.0870,0.743
33.086913,-0.3021,-0.6168,0.0882,0.692
33.089410,-0.2862,-0.5892,0.0885,0.661
33.092126,-0.2774,-0.5435,0.0853,0.616
33.095645,-0.2342,-0.5147,0.0853,0.572
33.096998,-0.2168,-0.4807,0.0811,0.534
33.112598,-0.1929,-0.4553,0.0613,0.498
33.113504,-0.1655,-0.4322,0.0471,0.465
33.114130,-0.1494,-0.4059,0.0413,0.435
33.114860,-0.1252,-0.3827,0.0445,0.405
33.115478,-0.0963,-0.3729,0.0161,0.385
33.116207,-0.0746,-0.3472,0.0012,0.355
33.116845,-0.0543,-0.3316,-0.0151,0.336
33.117471,-0.0262,-0.3233,-0.0395,0.327
33.119277,-0.0171,-0.3064,-0.0612,0.313
33.121918,0.0064,-0.2842,-0.0859,0.297
33.124382,0.0079,-0.2737,-0.0984,0.291
33.126878,0.0385,-0.2593,-0.1178,0.287
33.129003,0.0651,-0.2390,-0.1607,0.295
33.131922,0.0721,-0.2311,-0.1800,0.302
33.134136,0.0942,-0.2131,-0.2017,0.308
33.136773,0.1245,-0.1982,-0.2213,0.322
33.139407,0.1690,-0.1782,-0.2614,0.359
33.141853,0.2166,-0.1563,-0.2558,0.370
33.144711,0.2965,-0.1314,-0.2788,0.428
33.147186,0.3843,-0.0708,-0.2482,0.463
33.151291,0.4502,-0.0359,-0.1891,0.490
33.152189,0.4847,-0.0137,-0.1456,0.506
33.154750,0.5216,0.0168,-0.0871,0.529
33.158212,0.5812,0.0481,-0.0576,0.586
33.159583,0.5866,0.0754,-0.0141,0.592
33.162034,0.5392,0.1001,0.0948,0.557
33.164416,0.4323,0.0985,0.1391,0.465
33.166934,0.2846,0.0845,0.1319,0.325
33.169400,0.1961,0.0691,0.1354,0.248
33.171924,0.1112,0.0535,0.1442,0.190
33.174345,0.0096,0.0344,0.1803,0.184
33.178292,-0.0751,0.0268,0.1871,0.203
33.179496,-0.1445,0.0136,0.2468,0.286
33.183563,-0.1839,0.0007,0.2793,0.334
33.184484,-0.2210,-0.0356,0.3218,0.392
33.186950,-0.2601,-0.0596,0.3721,0.458
33.189521,-0.2618,-0.0901,0.3961,0.483
33.193363,-0.2279,-0.0997,0.4231,0.491
33.194700,-0.2163,-0.1197,0.4460,0.510
33.198334,-0.2049,-0.1346,0.4621,0.523
33.199609,-0.2030,-0.1456,0.4790,0.540
33.201968,-0.2224,-0.1556,0.4861,0.557
33.205788,-0.2445,-0.1666,0.4932,0.575
33.207150,-0.2804,-0.1761,0.4741,0.578
33.209417,-0.3107,-0.1822,0.4179,0.552
33.213430,-0.3894,-0.1773,0.4140,0.595
33.214378,-0.4358,-0.1584,0.4147,0.622
33.216952,-0.5185,-0.1528,0.4404,0.697
33.219577,-0.5751,-0.1573,0.4627,0.755
33.221894,-0.6336,-0.1505,0.4776,0.808
33.224381,-0.6946,-0.1542,0.4651,0.850
33.227177,-0.7364,-0.1615,0.4284,0.867
33.229431,-0.8181,-0.1771,0.3788,0.919
33.232164,-0.8840,-0.1798,0.3238,0.958
33.234314,-0.9209,-0.1738,0.2615,0.973
33.237173,-1.0157,-0.2006,0.1722,1.050
33.239522,-1.0937,-0.2094,0.0296,1.114
33.241904,-1.1986,-0.2182,-0.1429,1.227
33.244321,-1.2716,-0.2507,-0.2744,1.325
33.246905,-1.3498,-0.2940,-0.2827,1.410
33.249366,-1.3955,-0.3374,-0.3019,1.467
33.251867,-1.4244,-0.3580,-0.3222,1.504
33.254616,-1.4486,-0.3583,-0.4720,1.565
33.257049,-1.5385,-0.3639,-0.9846,1.862
33.259520,-1.8531,-0.5564,-2.6813,3.307
33.261949,-3.1368,-1.7112,-8.0384,8.797
33.264359,-3.0129,-2.2666,-5.1399,6.374
33.266954,-2.6519,-2.3642,-3.0900,4.709
33.269497,-2.3142,-2.2359,-0.9117,3.345
33.273550,-2.0566,-2.2224,0.3919,3.053
33.275246,-1.7804,-2.4378,1.9451,3.591
33.278462,-1.6802,-2.5421,2.2027,3.760
33.280201,-1.6776,-2.6965,2.1142,3.815
33.282050,-1.6441,-2.8493,1.9180,3.808
33.285999,-1.6744,-3.0588,1.7286,3.892
33.287522,-1.7702,-3.2934,1.5411,4.044
33.289819,-1.8063,-3.5446,1.2892,4.182
33.293552,-1.7066,-3.6954,1.1081,4.219
33.295121,-1.5605,-3.7543,0.8901,4.162
33.297143,-1.4346,-3.7643,0.6391,4.079
33.300976,-1.2634,-3.7024,0.4333,3.936
33.302432,-1.0982,-3.5390,0.2994,3.718
33.305698,-0.9777,-3.2839,0.2123,3.433
33.307070,-0.8635,-2.9952,0.1447,3.121
33.309553,-0.7184,-2.7039,0.0729,2.799
33.313606,-0.5423,-2.4321,0.0046,2.492
33.314988,-0.3871,-2.2049,-0.0864,2.240
33.318395,-0.2361,-1.9693,-0.1197,1.987
33.319736,-0.0644,-1.7682,-0.1539,1.776
33.321901,0.0499,-1.5883,-0.1732,1.598
33.324745,0.1443,-1.4348,-0.2077,1.457
33.327217,0.2550,-1.2915,-0.2054,1.332
33.329579,0.4165,-1.1510,-0.1751,1.237
33.332152,0.5979,-1.0286,-0.1141,1.195
33.334757,0.7895,-0.9082,-0.0398,1.204
33.337095,0.9554,-0.8055,0.0161,1.250
33.339587,1.1236,-0.7180,0.0829,1.336
33.342087,1.2932,-0.6368,0.2131,1.457
33.344581,1.4330,-0.5543,0.3492,1.576
33.347222,1.5947,-0.4723,0.4382,1.720
33.349711,1.6910,-0.4184,0.5354,1.822
33.353617,1.8112,-0.3458,0.5794,1.933
33.355211,1.8389,-0.3155,0.6242,1.967
33.358337,1.8790,-0.2788,0.6310,2.002
33.359992,1.8567,-0.2744,0.6400,1.983
33.363641,1.8674,-0.2732,0.5816,1.975
33.364570,1.8035,-0.2759,0.5608,1.909
33.368515,1.7455,-0.2959,0.5177,1.845
33.369774,1.7140,-0.3094,0.4966,1.811
33.373610,1.6570,-0.3341,0.5068,1.765
33.374672,1.5837,-0.3765,0.5186,1.708
33.378815,1.5001,-0.4269,0.5084,1.640
33.379734,1.3733,-0.4932,0.4905,1.539
33.383974,1.2289,-0.5829,0.4560,1.435
33.384846,1.1008,-0.6857,0.4326,1.367
33.387345,0.9761,-0.7771,0.3912,1.308
33.391330,0.8689,-0.8529,0.3739,1.274
33.392201,0.7965,-0.9191,0.3705,1.271
33.394726,0.7440,-0.9751,0.3979,1.289
33.398650,0.6944,-1.0301,0.4203,1.311
33.399782,0.6420,-1.0767,0.4385,1.328
33.403659,0.6303,-1.1076,0.4299,1.345
33.405146,0.6047,-1.1315,0.4240,1.351
33.407350,0.5871,-1.1496,0.4338,1.362
33.411243,0.6077,-1.1647,0.4164,1.378
33.412178,0.6000,-1.2053,0.3788,1.399
33.415989,0.6213,-1.2393,0.3483,1.429
33.417089,0.6499,-1.2798,0.3397,1.475
33.421048,0.6966,-1.3365,0.3423,1.546
33.422308,0.7655,-1.4045,0.3338,1.634
33.425914,0.8298,-1.4753,0.3758,1.734
33.427304,0.8987,-1.5287,0.4385,1.827
33.431222,0.9554,-1.5770,0.5000,1.910
33.432154,0.9884,-1.6179,0.5540,1.975
33.434783,0.9830,-1.6738,0.5983,2.031
33.437173,0.9437,-1.7310,0.6403,2.073
33.440766,0.8845,-1.7601,0.6767,2.083
33.442230,0.8112,-1.7796,0.7065,2.079
33.444776,0.7240,-1.7933,0.7378,2.070
33.447184,0.6404,-1.8055,0.7510,2.058
33.449716,0.5423,-1.8099,0.7877,2.047
33.453567,0.4549,-1.8263,0.8319,2.058
33.454859,0.3645,-1.8372,0.8500,2.057
33.458727,0.2774,-1.8244,0.8759,2.043
33.459690,0.2119,-1.8146,0.9008,2.037
33.462302,0.1585,-1.7771,0.9619,2.027
33.464893,0.0939,-1.7373,0.9602,1.987
33.467409,0.0551,-1.6684,0.8969,1.895
33.469976,-0.0030,-1.6168,0.8402,1.822
33.472234,-0.0467,-1.5526,0.8060,1.750
33.474756,-0.0866,-1.5003,0.7730,1.690
33.477161,-0.1164,-1.4378,0.7593,1.630
33.479584,-0.1572,-1.3817,0.7596,1.585
33.482073,-0.1960,-1.3332,0.7473,1.541
33.484611,-0.2601,-1.2964,0.7102,1.501
33.487163,-0.2931,-1.2628,0.7072,1.477
33.489597,-0.3661,-1.2512,0.6855,1.473
33.492048,-0.4346,-1.2314,0.6613,1.464
33.494474,-0.4913,-1.2237,0.6298,1.461
33.497010,-0.5521,-1.2317,0.5792,1.469
33.499601,-0.6247,-1.2332,0.5523,1.489
33.501983,-0.6821,-1.2491,0.5217,1.516
33.504451,-0.7296,-1.2549,0.4526,1.520
33.506963,-0.7589,-1.2444,0.4054,1.513
33.509466,-0.8095,-1.2422,0.3269,1.518
33.511925,-0.8801,-1.2754,0.2612,1.571
33.514419,-0.9412,-1.2906,0.2048,1.610
33.517304,-1.0267,-1.3182,0.1440,1.677
33.519743,-1.0730,-1.3370,0.0674,1.716
33.522234,-1.1516,-1.3663,0.0249,1.787
33.524756,-1.2250,-1.3942,-0.0104,1.856
33.527617,-1.2711,-1.3905,-0.0507,1.885
33.530230,-1.3086,-1.3739,-0.0527,1.898
33.532563,-1.3195,-1.3472,-0.0833,1.888
33.535119,-1.3718,-1.3260,-0.1323,1.913
33.537487,-1.3794,-1.3204,-0.1082,1.913
33.539853,-1.4063,-1.3270,-0.0285,1.934
33.542295,-1.3772,-1.2994,-0.0097,1.893
33.544785,-1.3461,-1.2491,0.0098,1.836
33.547279,-1.3538,-1.2132,0.0559,1.819
33.549905,-1.3980,-1.1918,0.0315,1.837
33.552362,-1.4945,-1.1958,0.0557,1.915
33.554817,-1.6316,-1.2373,0.1036,2.050
33.557340,-1.8010,-1.2796,0.1330,2.213
33.559865,-1.9230,-1.3041,0.1354,2.327
33.562386,-2.0058,-1.3055,0.1782,2.400
33.564850,-2.0615,-1.2943,0.1422,2.438
33.567329,-2.0644,-1.2637,0.1505,2.425
33.569888,-1.9992,-1.1953,0.1752,2.336
33.572346,-1.9286,-1.1227,0.1718,2.238
33.574777,-1.8305,-1.0410,0.1517,2.111
33.577349,-1.7453,-0.9541,0.1224,1.993
33.579869,-1.6476,-0.8866,0.0300,1.871
33.582357,-1.5316,-0.7942,-0.1441,1.731
33.585201,-1.3927,-0.6880,-0.5620,1.652
33.587408,-1.2266,-0.5477,-1.4338,1.965
33.589899,-1.1118,-0.4206,-2.3363,2.621
33.592498,-1.0847,-0.3509,-2.3534,2.615
33.596367,-1.0903,-0.3292,-2.0596,2.354
33.597617,-1.1208,-0.3022,-1.7270,2.081
33.601157,-1.1727,-0.2879,-1.4589,1.894
33.602408,-1.1873,-0.2744,-1.2120,1.719
33.606182,-1.2326,-0.2476,-1.0620,1.646
33.607436,-1.2844,-0.2323,-0.9569,1.618
33.609873,-1.3415,-0.2241,-0.8895,1.625
33.613840,-1.4116,-0.2048,-0.8071,1.639
33.615193,-1.4591,-0.1735,-0.7013,1.628
33.617337,-1.5023,-0.1512,-0.6223,1.633
33.621269,-1.5134,-0.1378,-0.5358,1.611
33.622707,-1.4822,-0.1087,-0.4785,1.561
33.626341,-1.4620,-0.1063,-0.4249,1.526
33.627359,-1.4097,-0.0877,-0.3520,1.456
33.629890,-1.3466,-0.0493,-0.3005,1.381
33.633815,-1.2716,-0.0041,-0.2685,1.300
33.634855,-1.1998,0.0229,-0.2367,1.223
33.638752,-1.1382,0.0540,-0.2169,1.160
33.639770,-1.0727,0.0764,-0.2013,1.094
33.642351,-1.0397,0.0840,-0.1788,1.058
