time,gFx,gFy,gFz,TgF
1.540438,-0.2603,-0.0377,1.1413,1.171
1.540655,-0.2946,-0.0620,1.1361,1.175
1.540873,-0.3361,-0.0789,1.1086,1.161
1.541087,-0.3847,-0.1004,1.0731,1.144
1.541301,-0.4393,-0.1195,1.0482,1.143
1.541918,-0.5614,-0.2029,0.9678,1.137
1.542178,-0.6812,-0.2700,0.8453,1.119
1.542484,-0.7242,-0.2446,0.8241,1.124
1.542973,-0.7252,-0.1980,0.9077,1.179
1.543207,-0.7257,-0.1488,1.0133,1.255
1.543432,-0.7217,-0.1202,1.0765,1.302
1.543868,-0.6956,-0.0980,1.1328,1.333
1.544311,-0.6714,-0.0804,1.1960,1.374
1.544693,-0.6152,-0.0622,1.2743,1.416
1.545165,-0.5511,-0.0631,1.3570,1.466
1.545891,-0.5111,-0.0958,1.3784,1.473
1.546426,-0.4947,-0.1483,1.3241,1.421
1.546787,-0.4735,-0.2092,1.2393,1.343
1.547135,-0.4563,-0.2666,1.1366,1.253
1.547367,-0.4388,-0.3094,1.0482,1.178
1.547626,-0.4013,-0.3483,0.9753,1.111
1.547841,-0.3422,-0.3756,0.9035,1.037
1.548048,-0.2950,-0.3795,0.8544,0.980
1.548253,-0.2340,-0.3898,0.8297,0.946
1.548484,-0.1790,-0.3781,0.8131,0.914
1.548689,-0.1286,-0.3842,0.7826,0.881
1.548901,-0.0751,-0.4019,0.7730,0.874
1.549109,-0.0282,-0.4177,0.7297,0.841
1.549313,-0.0033,-0.4418,0.6965,0.825
1.549522,0.0546,-0.4523,0.6214,0.771
1.549733,0.1266,-0.4743,0.4914,0.695
1.550215,0.1262,-0.4687,0.3749,0.613
1.550555,0.1135,-0.4760,0.4052,0.635
1.551036,0.1152,-0.5070,0.4697,0.701
1.551272,0.1235,-0.5098,0.5017,0.726
1.551502,0.1374,-0.5195,0.5084,0.740
1.551718,0.1587,-0.5369,0.5130,0.759
1.552140,0.1858,-0.5466,0.5210,0.778
1.552459,0.1929,-0.5464,0.5119,0.773
1.552763,0.2012,-0.5587,0.5191,0.789
1.553074,0.2039,-0.5860,0.5252,0.813
1.553371,0.2073,-0.5918,0.5198,0.815
1.553661,0.2070,-0.6209,0.5308,0.843
1.553947,0.2083,-0.6371,0.5212,0.849
1.554155,0.2124,-0.6517,0.5088,0.854
1.554758,0.2261,-0.6638,0.4883,0.854
1.555141,0.2254,-0.6941,0.4886,0.878
1.555480,0.2273,-0.7155,0.4653,0.883
1.555731,0.2154,-0.7319,0.4570,0.889
1.555956,0.2102,-0.7476,0.4548,0.900
1.556167,0.2012,-0.7724,0.4487,0.916
1.556598,0.1921,-0.7957,0.4179,0.919
1.556825,0.1897,-0.8157,0.4035,0.930
1.557285,0.1678,-0.8463,0.3805,0.943
1.557521,0.1477,-0.8719,0.3588,0.954
1.557925,0.1208,-0.9069,0.3274,0.972
1.558152,0.0942,-0.9320,0.3113,0.987
1.558642,0.0893,-0.9716,0.2649,1.011
1.559009,0.0458,-0.9886,0.2659,1.025
1.559370,0.0038,-1.0179,0.2376,1.045
1.559715,-0.0434,-1.0305,0.2062,1.052
1.560065,-0.0809,-1.0653,0.1896,1.085
1.560466,-0.1154,-1.0860,0.1440,1.102
1.560804,-0.1328,-1.1053,0.1048,1.118
1.561135,-0.1443,-1.1461,0.0522,1.156
1.561467,-0.1949,-1.1589,0.0161,1.175
1.561787,-0.2271,-1.1750,-0.0104,1.197
1.562111,-0.2638,-1.1848,-0.0476,1.215
1.562517,-0.2731,-1.1808,-0.0798,1.215
1.562845,-0.2748,-1.1872,-0.1294,1.225
1.563176,-0.2806,-1.1811,-0.1781,1.227
1.563484,-0.2664,-1.1738,-0.2238,1.224
1.563704,-0.2804,-1.1589,-0.2776,1.224
1.563957,-0.2829,-1.1440,-0.2956,1.215
1.564308,-0.3004,-1.1332,-0.3294,1.218
1.564684,-0.3283,-1.1300,-0.3636,1.232
1.565042,-0.3647,-1.1235,-0.3797,1.241
1.565451,-0.4065,-1.1193,-0.3785,1.250
1.565692,-0.4566,-1.1073,-0.3914,1.260
1.566050,-0.5059,-1.1068,-0.3762,1.274
1.566350,-0.5770,-1.1056,-0.3741,1.302
1.609667,-0.6594,-1.1027,-0.3599,1.334
1.610973,-0.7494,-1.0963,-0.3428,1.371
1.611658,-0.8112,-1.0927,-0.3149,1.397
1.612249,-0.8943,-1.0729,-0.2988,1.428
1.612764,-1.0141,-1.0350,-0.3179,1.483
1.613317,-1.2066,-0.9914,-0.2986,1.590
1.613720,-1.2545,-0.8327,-0.3152,1.538
1.614165,-1.3032,-0.7378,-0.3347,1.534
1.614614,-1.4468,-0.7160,-0.3181,1.645
1.614976,-1.5817,-0.6726,-0.2800,1.741
1.615310,-1.7243,-0.6314,-0.2587,1.854
1.615616,-1.8413,-0.6032,-0.2788,1.958
1.615971,-1.9422,-0.5902,-0.3369,2.058
1.616253,-2.1011,-0.5364,-0.3631,2.199
1.616736,-2.2167,-0.4990,-0.4061,2.308
1.617082,-2.2966,-0.4482,-0.4618,2.385
1.617483,-2.3286,-0.3123,-0.5943,2.423
1.617799,-2.4032,-0.2881,-0.5992,2.493
1.618491,-2.4643,-0.2651,-0.6248,2.556
1.618787,-2.5414,-0.2348,-0.6730,2.639
1.619122,-2.6847,-0.2165,-0.6106,2.762
1.621081,-2.7313,-0.2209,-0.5989,2.805
1.623383,-2.7993,-0.2270,-0.5810,2.868
1.625616,-2.8655,-0.2517,-0.5439,2.928
1.628189,-2.9224,-0.2798,-0.5510,2.987
1.630975,-2.9608,-0.2910,-0.5869,3.032
1.633243,-3.0065,-0.3052,-0.6334,3.088
1.635675,-3.0598,-0.3523,-0.6740,3.153
1.651439,-3.0864,-0.3905,-0.7245,3.194
1.652975,-3.1148,-0.4081,-0.8140,3.245
1.654054,-3.1622,-0.4240,-0.9046,3.316
1.655473,-3.1304,-0.3873,-0.9611,3.297
1.656473,-3.0801,-0.3438,-1.0254,3.264
1.657385,-3.0200,-0.2803,-1.0774,3.219
1.658430,-2.9203,-0.2023,-1.0757,3.119
1.659619,-2.7900,-0.1172,-1.0591,2.987
1.660575,-2.6437,-0.0364,-0.9970,2.826
1.661942,-2.4978,0.0379,-0.9531,2.674
1.664070,-2.3548,0.0850,-0.8868,2.518
1.666150,-2.2499,0.1162,-0.8531,2.409
1.668629,-2.1524,0.1353,-0.8228,2.308
1.678988,-2.1267,0.1461,-0.8054,2.279
1.680346,-2.0815,0.1365,-0.7765,2.226
1.681471,-2.0782,0.1427,-0.7604,2.218
1.682583,-2.0659,0.1365,-0.7507,2.202
1.683491,-2.0668,0.1348,-0.7329,2.197
1.684431,-2.0808,0.1276,-0.7223,2.206
1.686476,-2.0938,0.1372,-0.7084,2.215
1.689025,-2.1182,0.1402,-0.7001,2.235
1.691469,-2.1402,0.1517,-0.6866,2.253
1.695540,-2.1786,0.1654,-0.6666,2.284
1.697159,-2.2001,0.1728,-0.6421,2.298
1.698556,-2.2179,0.1905,-0.6172,2.310
1.701106,-2.2336,0.2015,-0.5999,2.321
1.703515,-2.2548,0.2123,-0.5815,2.338
1.706105,-2.2709,0.2162,-0.5547,2.348
1.708757,-2.2827,0.2304,-0.5554,2.361
1.711551,-2.2844,0.2453,-0.5530,2.363
1.713670,-2.2883,0.2519,-0.5969,2.378
1.716069,-2.2876,0.2754,-0.6057,2.382
1.718602,-2.2912,0.2827,-0.6041,2.386
1.721130,-2.3040,0.2959,-0.6627,2.416
1.723885,-2.2986,0.3084,-0.6744,2.415
1.726001,-2.2905,0.3073,-0.6781,2.408
1.728528,-2.2868,0.3184,-0.6898,2.410
1.731574,-2.2688,0.3250,-0.7077,2.399
1.733585,-2.2460,0.3306,-0.7236,2.383
1.736087,-2.2441,0.3367,-0.7329,2.385
1.738778,-2.2126,0.3299,-0.7427,2.357
1.741082,-2.1807,0.3311,-0.7311,2.324
1.743629,-2.1367,0.3291,-0.7148,2.277
1.746154,-2.0957,0.3291,-0.7120,2.238
1.748693,-2.0576,0.3294,-0.6842,2.193
1.751239,-2.0107,0.3222,-0.6573,2.140
1.753515,-1.9666,0.3226,-0.6278,2.089
1.755977,-1.9286,0.3301,-0.6099,2.049
1.758746,-1.8902,0.3173,-0.6136,2.012
1.761127,-1.8641,0.2961,-0.6043,1.982
1.763927,-1.8349,0.2863,-0.6221,1.959
1.766650,-1.7885,0.2778,-0.6311,1.917
1.769131,-1.7597,0.2646,-0.6121,1.882
1.771622,-1.7352,0.2595,-0.5889,1.851
1.773888,-1.6893,0.2567,-0.6344,1.823
1.776121,-1.6397,0.2414,-0.6041,1.764
1.779512,-1.5979,0.2294,-0.6693,1.747
1.782304,-1.5612,0.2182,-0.7411,1.742
1.784268,-1.5341,0.2155,-0.7646,1.728
1.786154,-1.5102,0.1994,-0.7649,1.705
1.788747,-1.4864,0.1996,-0.7629,1.683
1.791346,-1.4710,0.1901,-0.7629,1.668
1.796097,-1.4633,0.1805,-0.7514,1.655
1.797108,-1.4601,0.1705,-0.7082,1.632
1.798802,-1.4405,0.1724,-0.6740,1.600
1.802789,-1.4265,0.1586,-0.6598,1.580
1.805625,-1.4185,0.1549,-0.6698,1.576
1.807232,-1.4078,0.1490,-0.6903,1.575
1.808776,-1.3943,0.1323,-0.6845,1.559
1.814093,-1.2863,0.1409,-0.8047,1.524
1.816157,-1.1763,0.1319,-0.8687,1.468
1.817846,-1.1296,0.1509,-0.8797,1.440
1.818921,-1.1387,0.1356,-0.8919,1.453
1.821258,-1.1511,0.1302,-0.8077,1.412
1.827743,-1.1805,0.1190,-0.6898,1.372
1.828707,-1.1832,0.0980,-0.5617,1.313
1.834840,-1.1721,0.0926,-0.4540,1.260
1.837455,-1.1003,0.0766,-0.4242,1.182
1.844366,-1.0819,0.0726,-0.2844,1.121
1.845536,-1.0211,0.0617,-0.0617,1.025
1.846136,-0.9185,0.0586,0.1517,0.933
1.847694,-0.8691,0.0283,0.1818,0.888
1.848590,-0.8039,0.0158,0.1908,0.826
1.852439,-0.6609,-0.0202,0.1696,0.683
1.854824,-0.6096,-0.0403,0.2246,0.651
1.855998,-0.5717,-0.0596,0.2854,0.642
1.857209,-0.5057,-0.0987,0.3316,0.613
1.857942,-0.4747,-0.0948,0.3174,0.579
1.859394,-0.3923,-0.1127,0.2877,0.499
1.863322,-0.2831,-0.1123,0.1659,0.347
1.864212,-0.1240,-0.1321,0.1424,0.230
1.866464,0.0316,-0.1451,0.1393,0.204
1.868800,0.0474,-0.1535,0.1361,0.211
1.871707,-0.0162,-0.1579,0.1278,0.204
1.874106,0.0431,-0.1568,0.0606,0.174
1.877446,0.0658,-0.1505,-0.0134,0.165
1.878980,0.1028,-0.1349,-0.0493,0.177
1.882801,0.0781,-0.1459,0.0168,0.166
1.884578,0.0795,-0.1537,0.0669,0.186
1.886128,0.0453,-0.2053,0.1078,0.236
1.890186,-0.0199,-0.2527,0.1185,0.280
1.891470,-0.0922,-0.2933,0.1230,0.331
1.893818,-0.1457,-0.3394,0.1007,0.383
1.896206,-0.2061,-0.3658,0.0252,0.421
1.898642,-0.2762,-0.3873,-0.0043,0.476
1.901046,-0.3163,-0.3991,-0.0085,0.509
1.903603,-0.3270,-0.4068,-0.0160,0.522
1.906139,-0.3532,-0.4110,-0.0083,0.542
1.908542,-0.3657,-0.4117,-0.0202,0.551
1.911190,-0.3747,-0.4015,-0.0339,0.550
1.913565,-0.4162,-0.4108,-0.0393,0.586
1.916043,-0.4390,-0.3968,-0.0293,0.592
1.918551,-0.4020,-0.4059,0.0095,0.571
1.920858,-0.3803,-0.4277,0.0188,0.573
1.923683,-0.3715,-0.4294,0.0163,0.568
1.926164,-0.3471,-0.4000,0.0046,0.530
1.928730,-0.3437,-0.3685,0.0127,0.504
1.937006,-0.3682,-0.3609,-0.0200,0.516
1.937583,-0.3779,-0.3285,-0.0085,0.501
1.937922,-0.3327,-0.3180,-0.0190,0.461
1.938730,-0.3686,-0.3313,0.0030,0.496
1.941425,-0.3806,-0.3316,0.0818,0.511
1.944669,-0.3955,-0.3333,0.1407,0.536
1.946203,-0.3901,-0.3539,0.1202,0.540
1.950598,-0.4241,-0.3639,0.0934,0.567
1.951642,-0.4495,-0.3714,0.0601,0.586
1.953842,-0.4703,-0.3688,0.0623,0.601
1.958810,-0.5233,-0.3693,0.0244,0.641
1.959396,-0.4994,-0.3292,-0.0013,0.598
1.961158,-0.4866,-0.3145,0.0955,0.587
1.963967,-0.5106,-0.3133,0.1063,0.608
1.966094,-0.5488,-0.3402,0.0865,0.651
1.968477,-0.5705,-0.3409,0.1808,0.689
1.971149,-0.5418,-0.3243,0.1980,0.662
1.973607,-0.5814,-0.3700,0.2006,0.718
1.976033,-0.6201,-0.3893,0.1831,0.755
1.979355,-0.6829,-0.4284,0.1410,0.818
1.981027,-0.6924,-0.3912,0.2393,0.831
1.983729,-0.7237,-0.4240,0.2304,0.870
1.986282,-0.7804,-0.4631,0.2146,0.932
1.988642,-0.8105,-0.4718,0.2187,0.963
1.991210,-0.7939,-0.4081,0.2183,0.919
1.993549,-0.7403,-0.3839,0.2304,0.865
1.996185,-0.7596,-0.3922,0.2278,0.885
1.998749,-0.7545,-0.4024,0.2187,0.883
2.001221,-0.7932,-0.4089,0.1820,0.911
2.003867,-0.8273,-0.3963,0.2029,0.940
2.007037,-0.8720,-0.4064,0.1950,0.982
2.008764,-0.8852,-0.4064,0.1787,0.990
2.011291,-0.9014,-0.3984,0.1589,0.998
2.013619,-0.9134,-0.3891,0.1728,1.008
2.016228,-0.9510,-0.4054,0.1456,1.044
2.019192,-0.9969,-0.3963,0.1312,1.081
2.021138,-1.0169,-0.3834,0.0132,1.087
2.023826,-1.0250,-0.3697,-0.0947,1.094
2.026204,-1.0348,-0.3511,-0.1265,1.100
2.028655,-1.0392,-0.3744,-0.1768,1.119
2.031242,-1.0150,-0.4117,-0.2323,1.120
2.033739,-0.9771,-0.4543,-0.2680,1.110
2.036380,-1.0243,-0.4531,-0.3037,1.160
2.038678,-1.3694,-0.5349,-0.4354,1.533
2.041075,-1.4391,-0.5633,-0.3802,1.591
2.043738,-1.5118,-0.5914,-0.3963,1.671
2.046295,-1.5982,-0.6232,-0.4093,1.764
2.048555,-1.6331,-0.6517,-0.4073,1.805
2.051250,-1.6786,-0.6694,-0.3807,1.847
2.053659,-1.7126,-0.6836,-0.4058,1.888
2.056202,-1.7255,-0.6777,-0.4090,1.898
2.058807,-1.7245,-0.6689,-0.4146,1.896
2.061277,-1.7135,-0.6598,-0.4291,1.886
2.063805,-1.6996,-0.6512,-0.4364,1.872
2.066110,-1.6592,-0.6335,-0.4368,1.829
2.068751,-1.6174,-0.6195,-0.4317,1.785
2.071285,-1.5534,-0.6009,-0.4288,1.720
2.073676,-1.4997,-0.5867,-0.4212,1.665
2.076127,-1.4327,-0.5692,-0.4051,1.594
2.078673,-1.3767,-0.5503,-0.3823,1.531
2.081484,-1.3247,-0.5379,-0.3436,1.470
2.084064,-1.2569,-0.5044,-0.3137,1.390
2.086219,-1.2137,-0.4932,-0.2809,1.340
2.088941,-1.1460,-0.4641,-0.2421,1.260
2.091651,-1.0920,-0.4399,-0.2005,1.194
2.093898,-1.0416,-0.4208,-0.1558,1.134
2.096219,-1.0072,-0.4037,-0.1136,1.091
2.099073,-0.9449,-0.3907,-0.0596,1.024
2.101441,-0.9121,-0.3741,-0.0204,0.986
2.103903,-0.8759,-0.3541,0.0030,0.945
2.106298,-0.8526,-0.3646,0.0547,0.929
2.108873,-0.8373,-0.4169,0.1100,0.942
2.111541,-0.8307,-0.4245,0.1479,0.945
2.113666,-0.8324,-0.4565,0.1923,0.969
2.116349,-0.8217,-0.4646,0.2432,0.975
2.118644,-0.8009,-0.4727,0.2754,0.970
2.121194,-0.8004,-0.4836,0.3040,0.983
2.123835,-0.7853,-0.4939,0.3213,0.982
2.126380,-0.7701,-0.4912,0.3421,0.975
2.128747,-0.7454,-0.4809,0.3607,0.958
2.131235,-0.7130,-0.4714,0.3730,0.933
2.133696,-0.7149,-0.4513,0.3705,0.923
2.136352,-0.6870,-0.4252,0.3998,0.901
2.138911,-0.6580,-0.4186,0.4142,0.883
2.141738,-0.6636,-0.4093,0.4113,0.881
2.143745,-0.6570,-0.4271,0.3773,0.870
2.146164,-0.6387,-0.4294,0.4033,0.869
2.148925,-0.6340,-0.4266,0.4128,0.869
2.151338,-0.6372,-0.4282,0.3979,0.865
2.153741,-0.6420,-0.4364,0.4108,0.878
2.156413,-0.6384,-0.4440,0.4128,0.880
2.158846,-0.6245,-0.4565,0.4094,0.875
2.161372,-0.6045,-0.4655,0.3940,0.859
2.163955,-0.5952,-0.4714,0.3830,0.850
2.166383,-0.5868,-0.4848,0.3705,0.847
2.168804,-0.5824,-0.5056,0.3485,0.846
2.171609,-0.5536,-0.5252,0.3402,0.835
2.173929,-0.5250,-0.5254,0.2918,0.798
2.176538,-0.5008,-0.5198,0.2568,0.766
2.178969,-0.4896,-0.5237,0.1950,0.743
2.181574,-0.4651,-0.5247,0.1715,0.722
2.184056,-0.4730,-0.5320,0.1479,0.727
2.186441,-0.4715,-0.5240,0.1053,0.713
2.188870,-0.4537,-0.5286,0.0780,0.701
2.191642,-0.4416,-0.5296,0.0562,0.692
2.193847,-0.4283,-0.5230,0.0149,0.676
2.196720,-0.4178,-0.5163,0.0042,0.664
2.198975,-0.4072,-0.5068,-0.0036,0.650
2.201307,-0.3982,-0.5119,-0.0361,0.650
2.204031,-0.3845,-0.5009,-0.0559,0.634
2.206530,-0.3633,-0.5027,-0.0537,0.622
2.208767,-0.3324,-0.4978,-0.0735,0.603
2.211877,-0.3183,-0.5159,-0.0556,0.609
2.213798,-0.2923,-0.5173,-0.0728,0.599
2.216906,-0.2699,-0.5210,-0.0882,0.593
2.219025,-0.2438,-0.5296,-0.0700,0.587
2.221365,-0.2219,-0.5389,-0.0547,0.585
2.224458,-0.2105,-0.5510,-0.0640,0.593
2.226455,-0.1665,-0.5547,-0.0630,0.583
2.229133,-0.1252,-0.5682,-0.0421,0.583
2.231867,-0.0966,-0.5782,-0.0295,0.587
2.233919,-0.0604,-0.5894,-0.0141,0.593
2.236734,-0.0177,-0.6112,0.0203,0.612
2.239058,0.0054,-0.6242,0.0281,0.625
2.241552,0.0240,-0.6332,0.0562,0.636
2.244081,0.0262,-0.6298,0.0836,0.636
2.246515,0.0329,-0.6428,0.0927,0.650
2.249196,0.0110,-0.6528,0.1212,0.664
2.251682,-0.0191,-0.6545,0.1293,0.667
2.254061,-0.0331,-0.6608,0.1669,0.682
2.256927,-0.0421,-0.6635,0.1838,0.690
2.259292,-0.0453,-0.6593,0.1920,0.688
2.261784,-0.0768,-0.6437,0.1682,0.670
2.264288,-0.0744,-0.6393,0.1449,0.660
2.266450,-0.0949,-0.6207,0.0972,0.635
2.269087,-0.0890,-0.6092,0.0486,0.618
2.272017,-0.1000,-0.6119,0.0070,0.620
2.274048,-0.1355,-0.6310,-0.0584,0.648
2.276628,-0.1574,-0.6327,-0.1507,0.669
2.279155,-0.1560,-0.6227,-0.2218,0.679
2.281516,-0.1580,-0.6139,-0.2878,0.696
2.284426,-0.1629,-0.5958,-0.3264,0.699
2.286895,-0.1599,-0.5941,-0.3562,0.711
2.289298,-0.1471,-0.5729,-0.3379,0.681
2.291771,-0.1420,-0.5640,-0.3122,0.660
2.294184,-0.1384,-0.5489,-0.2744,0.629
2.296625,-0.1382,-0.5393,-0.2194,0.598
2.300682,-0.1157,-0.5139,-0.1828,0.558
2.301781,-0.1115,-0.4919,-0.1527,0.527
2.304080,-0.1115,-0.4721,-0.1262,0.501
2.306641,-0.1044,-0.4567,-0.0696,0.474
2.309190,-0.1076,-0.4469,-0.0065,0.460
2.312327,-0.0917,-0.4501,0.0454,0.462
2.314158,-0.1003,-0.4340,0.0662,0.450
2.316926,-0.0959,-0.4320,0.1144,0.457
2.319171,-0.0910,-0.4182,0.1332,0.448
2.321617,-0.0761,-0.4117,0.1366,0.440
2.324401,-0.0665,-0.3981,0.1403,0.427
2.326731,-0.0274,-0.3922,0.1498,0.421
2.329161,-0.0329,-0.4142,0.1339,0.437
2.331850,-0.0311,-0.4902,0.1268,0.507
2.334184,-0.0380,-0.6056,0.1051,0.616
2.336811,-0.0504,-0.7001,0.0279,0.702
2.339649,-0.1171,-0.7852,-0.0176,0.794
2.341709,-0.1587,-0.8688,-0.0319,0.884
2.344434,-0.2124,-0.9604,-0.0339,0.984
2.346813,-0.2941,-1.0550,-0.0549,1.097
2.349218,-0.4323,-1.1682,-0.0444,1.246
2.352253,-0.5321,-1.2864,0.0049,1.392
2.354327,-0.6529,-1.4135,0.0662,1.558
2.356933,-0.7878,-1.5516,0.1300,1.745
2.359557,-0.9160,-1.7137,0.1185,1.947
2.362457,-0.9899,-1.8698,0.1239,2.119
2.364707,-1.0292,-1.9998,0.1400,2.253
2.367416,-1.0742,-2.1944,0.1219,2.446
2.369698,-0.9507,-2.3447,0.1335,2.534
2.372155,-0.9337,-2.5057,0.0765,2.675
2.374696,-0.9686,-2.6892,0.0892,2.860
2.377023,-1.0064,-2.8997,0.1002,3.071
2.379497,-0.7166,-2.8493,0.0567,2.939
2.381849,-0.9899,-3.2203,0.1202,3.371
2.384296,-0.9705,-3.4519,0.1887,3.591
2.386878,-0.9398,-3.5541,0.2397,3.684
2.389298,-0.8990,-3.6426,0.2321,3.759
2.391923,-0.8315,-3.7142,0.2756,3.816
2.394190,-0.7577,-3.7650,0.3152,3.853
2.397045,-0.6264,-3.7694,0.3563,3.838
2.399263,-0.4732,-3.7433,0.3910,3.793
2.401736,-0.2855,-3.6211,0.4210,3.657
2.404688,-0.0824,-3.4393,0.4416,3.469
2.406786,0.0702,-3.1988,0.4306,3.228
2.409197,0.1958,-2.9573,0.4015,2.991
2.411746,0.2850,-2.7098,0.3952,2.753
2.414486,0.3373,-2.4670,0.3770,2.518
2.416769,0.3589,-2.2557,0.3627,2.313
2.419464,0.3972,-2.0462,0.3423,2.112
2.421832,0.3857,-1.8573,0.3311,1.926
2.424380,0.3689,-1.6706,0.2898,1.735
2.426792,0.3735,-1.5098,0.2502,1.575
2.429225,0.3437,-1.3512,0.1999,1.409
2.432022,0.3383,-1.2109,0.1512,1.266
2.434550,0.3424,-1.0687,0.0916,1.126
2.436953,0.3400,-0.9348,-0.0036,0.995
2.439479,0.3488,-0.8033,-0.1194,0.884
2.441920,0.3481,-0.6691,-0.2793,0.804
2.444394,0.3354,-0.5729,-0.3787,0.764
2.446937,0.3295,-0.4741,-0.4664,0.742
2.449386,0.3346,-0.4042,-0.5349,0.749
2.451982,0.3293,-0.3240,-0.5784,0.740
2.454435,0.3314,-0.2617,-0.6038,0.737
2.456938,0.3100,-0.2299,-0.6334,0.742
2.459360,0.2853,-0.2013,-0.6162,0.708
2.461867,0.2689,-0.1899,-0.5859,0.672
2.464544,0.2587,-0.1738,-0.5473,0.630
2.466848,0.2300,-0.1754,-0.5224,0.597
2.469441,0.2254,-0.1679,-0.4885,0.564
2.472010,0.2337,-0.1794,-0.4545,0.542
2.474506,0.2303,-0.1945,-0.3958,0.498
2.476988,0.2173,-0.2148,-0.3474,0.463
2.479447,0.2088,-0.2468,-0.2821,0.429
2.481865,0.1868,-0.2986,-0.2306,0.421
2.484393,0.1574,-0.3441,-0.1673,0.414
2.486924,0.1166,-0.4056,-0.1150,0.437
2.489280,0.0636,-0.4951,-0.0681,0.504
2.492057,0.0145,-0.5631,-0.0246,0.564
2.494332,-0.0614,-0.6388,0.0337,0.643
2.496754,-0.1399,-0.6931,0.0393,0.708
2.499302,-0.2030,-0.7673,0.0858,0.798
2.501759,-0.2569,-0.8512,0.1295,0.899
2.504278,-0.3014,-0.9154,0.1764,0.980
2.507054,-0.3451,-0.9653,0.2295,1.051
2.509509,-0.3838,-1.0296,0.2522,1.127
2.511932,-0.4246,-1.0843,0.2852,1.199
2.514375,-0.4517,-1.1349,0.3089,1.260
2.516902,-0.4703,-1.1867,0.3287,1.318
2.519407,-0.4935,-1.2183,0.3516,1.361
2.521896,-0.5472,-1.2109,0.3544,1.375
2.524434,-0.5372,-1.2244,0.3649,1.386
2.526955,-0.5492,-1.2178,0.3824,1.390
2.529393,-0.5418,-1.1479,0.3106,1.307
2.531960,-0.5673,-1.1833,0.2292,1.332
2.534517,-0.5819,-1.1281,0.2114,1.287
2.537022,-0.6531,-1.0533,0.3120,1.278
2.539506,-0.6697,-0.9942,0.1738,1.211
2.541913,-0.6767,-0.9719,0.1745,1.197
2.544525,-0.6890,-0.9534,0.2764,1.208
2.546947,-0.6934,-0.9259,0.2906,1.193
2.549524,-0.7042,-0.9182,0.3023,1.196
2.552026,-0.7035,-0.8839,0.3035,1.170
2.554559,-0.7079,-0.8712,0.3421,1.174
2.557041,-0.7266,-0.8485,0.4120,1.191
2.559495,-0.7401,-0.8387,0.4672,1.212
2.561976,-0.7394,-0.8453,0.5173,1.236
2.564488,-0.7471,-0.8429,0.5726,1.264
2.567046,-0.7386,-0.8421,0.6065,1.274
2.569523,-0.7298,-0.8551,0.6501,1.299
2.571914,-0.7112,-0.8593,0.6715,1.302
2.574564,-0.6807,-0.8678,0.6801,1.296
2.576985,-0.6467,-0.8700,0.6615,1.270
2.579488,-0.6008,-0.8779,0.6547,1.249
2.581903,-0.5653,-0.9017,0.6256,1.235
2.584762,-0.5226,-0.9069,0.5843,1.199
2.587034,-0.4651,-0.9159,0.5428,1.162
2.590139,-0.4053,-0.9420,0.4870,1.135
2.592057,-0.3479,-0.9607,0.4416,1.113
2.594512,-0.2869,-0.9765,0.3961,1.092
2.596866,-0.2312,-0.9886,0.3218,1.065
2.599369,-0.1816,-1.0119,0.2722,1.064
2.601903,-0.1326,-1.0112,0.2006,1.039
2.604445,-0.0817,-1.0273,0.1070,1.036
2.606889,-0.0546,-1.0308,0.0200,1.032
2.609387,-0.0413,-1.0282,-0.0427,1.030
2.612108,-0.0203,-1.0177,-0.0654,1.020
2.614374,-0.0250,-1.0177,-0.0920,1.022
2.617019,-0.0162,-1.0019,-0.1008,1.007
2.619494,-0.0285,-0.9930,-0.1201,1.001
2.621903,-0.0294,-0.9839,-0.1221,0.992
2.624659,-0.0311,-0.9834,-0.1260,0.992
2.627269,-0.0511,-0.9634,-0.1243,0.973
2.629308,-0.0700,-0.9595,-0.1270,0.970
2.632245,-0.0697,-0.9418,-0.1116,0.951
2.634648,-0.0788,-0.9228,-0.1087,0.932
2.636950,-0.0790,-0.9113,-0.0984,0.920
2.639461,-0.0821,-0.9045,-0.0889,0.913
2.641962,-0.0866,-0.8968,-0.0728,0.904
2.644574,-0.0951,-0.8968,-0.0647,0.904
2.647246,-0.1140,-0.8903,-0.0603,0.900
2.649698,-0.1173,-0.8973,-0.0409,0.906
2.652060,-0.1443,-0.8996,-0.0278,0.912
2.654621,-0.1634,-0.9045,-0.0034,0.919
2.657208,-0.1836,-0.9069,0.0083,0.925
2.659835,-0.2012,-0.9274,0.0288,0.949
2.662161,-0.2244,-0.9360,0.0557,0.964
2.664772,-0.2298,-0.9487,0.0674,0.978
2.667220,-0.2471,-0.9607,0.0831,0.995
2.669663,-0.2636,-0.9760,0.0980,1.016
3.077118,-0.2792,-0.9793,0.0997,1.023
3.078198,-0.3078,-0.9760,0.1056,1.029
3.078844,-0.3172,-0.9878,0.0923,1.042
3.079805,-0.3373,-0.9898,0.1337,1.054
3.080130,-0.3603,-0.9849,0.0987,1.053
3.080420,-0.3620,-0.9961,0.1092,1.065
3.081007,-0.3796,-0.9921,0.1023,1.067
3.081394,-0.3628,-0.9895,0.1158,1.060
3.081719,-0.3782,-0.9886,0.1127,1.064
3.082049,-0.3762,-0.9783,0.1085,1.054
3.082526,-0.3630,-0.9676,0.0939,1.038
3.083125,-0.3471,-0.9651,0.0823,1.029
